customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
30f735a941f2d39ec866c4ba349ee5c0,f36075d4260ed925c1ac58a72cf6fe4b,5843,sao paulo,SP
53af593135de84d2427c4439178400a2,a0d0af697bbb9d91d8c3bf370410d45d,18460,itarare,SP
5e34ec818bbecc4dbcd66d703eda98ac,4f13efad183849754d81498775a8718e,6315,carapicuiba,SP
8f7a9e47419062d350d47d945dd28cfd,3f7cab612c3246b740c1b0c698cfa868,25264,duque de caxias,RJ
57205a3f55644a1df9ea81f81aaba2c9,5994b30cf00d1fa01b52e85a243cd175,97390,lavras do sul,RS
a79c3eb63791c42b3c065e2f942d84e5,a6b16ce40addcd890ce0247ebd1edbe3,70077,brasilia,DF
fb497fa42c45ae32dacccb4c252b6a75,5cdad6587b62e337d02958b82bb75edf,12282,cacapava,SP
fc994762aef90ce03ebbd762f8097fa4,03e990124fb8dfe30716b4237eceaa9b,78280,mirassol d'oeste,MT
2427d6249db42ff5f64d8df1ea82c437,691d7c123d38d152eaf29bb03ab75a53,75850,caiaponia,GO
8640e6b98222ae7c5f794b839de74a41,fb4eaa9db88c1a09318ffa87435b37db,17060,bauru,SP
521593e76eab8070e2cb4c1a090f7c5a,fd2ff2c0042a5578d7754cfe88dba3e1,4052,sao paulo,SP
16100ce67e803006c3caab4e1837582f,755e7aeb86db3ffec17e020bd1a67ba5,5171,sao paulo,SP
0db3d540da7eb431e5c5969fca57ca07,79c04f21df92026bf1cd10262a7e0820,36972,martins soares,MG
9add6a6f2263142f6bbecf2d0865b23d,d7f3402390973a7dac1f4c618889551b,45650,ilheus,BA
94b56d3de9b7cc383e20aec762fde9f0,97f2253680339e62a950ad8db3ac5269,7151,guarulhos,SP
b67a2c02b5d02f770e322cf5961378f9,22e968b0b5052b75b8b34f2c798192b7,58315,lucena,PB
480858488b4a18a4d0aa2eaf2901f009,bb7eccaa9fe03d2dc19dd007346d353f,27330,barra mansa,RJ
322d57537c7a8b542895c84ab75181d0,1ff0f9167f4b75314184ec6e260e57da,24903,marica,RJ
7ca383390f38031938923c14a7869feb,521490319db30a0671a5e45515f92ce4,75096,anapolis,GO
a121f1051e6eb2ab15dcf6b5a2be447e,d7c6191ef9a4e61b199870e650d68e47,7230,guarulhos,SP
8ba5ebeb32e198115c4c1d5f14b17ee1,65ed7a2c3e8e1c528f16e2b887489f08,6653,itapevi,SP
29aec8d00435f9c9bd43485663f7b97a,f96176e892232662d1c1c5896a94e035,14850,pradopolis,SP
864fd7d2112ae79ef1095208edb6372b,5c117c579cb98a9c6c50e1301a349f3a,44050,feira de santana,BA
791e2999c57aaaf4919b414931385ea1,47aa51c0c41934c130a5022658fdebd9,7714,caieiras,SP
759a2f5567e0b82bc72872e942de5a2d,3f8ef4c434a66d6ab43f81fd35380e8a,83503,almirante tamandare,PR
6fa292be2a8b1beaf488023433d49522,0710da980c2d4111e333e5c74079c459,17055,bauru,SP
23d98526b606143a1b0ac1bae2457bfc,93b3ffa54afd9c20cfb35f3ce2e8e82d,89198,rio do campo,SC
2d0a0a0cf5486b4ba0c20331304305e6,271b658b36e1a35a76700798c7b88c9f,35960,santa barbara,MG
b54c9ac02140b09b5a44e646282f54a7,4b8f5fda232c800d07852a9642640652,33400,lagoa santa,MG
5de4c139e8bfb982b5fcdce367a5aafe,2313a05d4b08ad58b737b4d9df881419,22790,rio de janeiro,RJ
87de58b285ddbf82328d7ad34e5a5e2b,59aa2525a8061dc766f26e9722bb88c0,15170,tanabi,SP
22123c239190c64df263dd7d8bf4d344,d20010c06519117bfbe41aabfcc8cb2e,35666,maravilhas,MG
b20ee1ec8f27ae29b827b76f230e2a6b,50ab15f4e43cd471b508a5a59994c0ce,99074,passo fundo,RS
c9cb2952660c937cfa3a7e9d0e06b955,8d010e7f92ce8b3cf0038c2454221750,65057,sao luis,MA
6367c0ca26953cf2b4ea34ba53295dc9,f3bfb60ca5b2f042743d6bfa40d14841,87060,maringa,PR
faa2b1263bdcf8066d313b33a309a671,21fcbc59c0a5880d585d2968eaebbafb,5571,sao paulo,SP
92c1b9d98949d77bf4d5b5f8f039bc94,725ecf44b899ae61b88aff4a80236260,89760,ita,SC
2dc8d638c52999a8015152034bae940c,81c6970edca6f95fe01dc74daca86022,7190,guarulhos,SP
6e6e5580d0964735e8d947787a009ab5,2e13c4615dc5f987f5f11007a187359d,75400,inhumas,GO
176f7fae9b66b96ab07b7b3385f834aa,21c27e20e8a29f0644b7889802a8037e,14401,franca,SP
904ea0c8109e23dacc599034d6c1e4c8,f5779b107efa988f0731f1939dad40b5,38190,sacramento,MG
b0f994938a75bb0c6a523fee2e7c5746,e4fee005515f62ed99b3f4e09d921d0d,67200,marituba,PA
ea3c63f62f763a92b935e9ce73ea5d58,0e90433a28e2ce9a8121569dbccd49b4,13201,jundiai,SP
62accea67b06839b7e2f1cb694952ed6,3d69c76d4691b0003a23c63b24843d97,32672,betim,MG
c842b7ed6d1ad9e0eecf06cacefb1bb1,a2203dfedc3b062662c14d3a57b9ec8f,90820,porto alegre,RS
a41d43f55131377f2491f8ac6f9cdf20,c30734fdc2ef048650a24fe829987c5d,32371,contagem,MG
83b22908078c379ad87b33bd9034ebc2,d58b4f7e679c57d0c5d0f7b8cf3e5722,3512,sao paulo,SP
18a43505c6a3ac1bab80c3ec5ff3dfba,6a0d737e3c5866199a1a6262521e5a61,23066,rio de janeiro,RJ
f79477e895bca99203a23f8026931878,c17c88e395ae94896682b08d124c279d,16430,guaicara,SP
20f702c2259af2ba44a9bde3ecaaeb27,795c1622cf7a53d63d324e862349d01c,82315,curitiba,PR
fa0465f5c38e1f92e59289280d44cc21,a508365a6ae7f2126859352677ab743f,32670,betim,MG
218a907051398c4288718c166c9ddf72,8edc35218531d9a052c6e1f0d1327e6c,89035,blumenau,SC
3ab5ae0b0b6c2225b6072807d82fac8f,d75fbaffa53ea95126feec02bd87d8c4,5083,sao paulo,SP
315f814caff07be0d7cf52346a07adf1,a3a53af62bbe94c89dd9f99b63283e6b,30730,belo horizonte,MG
2713a21879b222ab38ade5733139232f,d578639b3381f6d6afa8f049337ab68b,32415,ibirite,MG
4256db9a88d6440ca48c9d0c4f022195,0f8389298d279aa1783f5704e6dfc39b,13070,campinas,SP
06e663beae776e2f679ae6d7ccfd222e,894deb85f65143798b77055b57293c3c,60110,fortaleza,CE
6b47c3eea2c418b4ee03f1cc38e30519,215c346bf0164978a8725f01f7715ab4,37150,carmo do rio claro,MG
5cb13b406da4e875e123570d6ccb39d2,255c0e6b31679d69ad8f5e78dcc1636a,13484,limeira,SP
e8122329558a42bd29d84ed6432cefe4,1c8cabeb197637a735759ca135fcc0af,2415,sao paulo,SP
507928d99b23819eb6e79e0772dbbadf,c3d2e6a31d293b7c5ab0ad354a87619e,42700,lauro de freitas,BA
c5cc9a7ee25b3dde1ed09c7568ff9f9f,fb92843a696f8a7d35210c04785c2e33,79820,dourados,MS
fac3ea363fc5621bc4b66c92de5e94f0,e4a37948479bc5b38ab66ebc6d9e89a5,16018,aracatuba,SP
43d1f18bf86668180f9abb1755c5f166,9038e5effbfe727b5bfe9265fe23aa73,46880,itaberaba,BA
caa50bd83824193b0486b8f4da8dfb32,d65459c35eed50cdabffe3432d12043c,84550,reboucas,PR
eda10d7eb51a675d000956fa1aabc7dd,5c22dbb9d8b5385953f2f1e6d9d115a7,39920,jordania,MG
aa22c58b4ed191ded6f3a6c1661a6a12,ca5bc321875a1163e3536f597be6400f,98590,santo augusto,RS
037bf020eead8d38386571748d79f2ed,67d5cb083d5fdbb9d50c7f7e1849c8d7,7142,guarulhos,SP
7df0b66f0f2cba22ba501317ba7c69f9,70601471b692cc0879300373118041ff,37640,extrema,MG
de7b10bece4625b8676da31e0c93ee51,486c820a9d077208b4856585fa5e0219,12224,sao jose dos campos,SP
774c54ab7b502925eb6d1afd0c68c6ba,3d8f63e51c1f45ef00bdc81d965b6f37,25561,sao joao de meriti,RJ
9b3cb84abc5c1cec3d856dd6c807b13c,4a090bb276370f269f53253c10aeab1a,18260,porangaba,SP
630b53ee81b257e794880292133bf170,d406d1f9b701a93b646d16b93a5d33d2,70650,brasilia,DF
a5d8f9d685de88983f7409c66971b8c4,8f7e78708416e2de8f7cb5ae3684c8ac,24350,niteroi,RJ
f44729d81505dfc0b3e20396543f15f1,9a7d312ae2eee37656e65017b1974fc5,14887,jaboticabal,SP
5c965d68ec3a145629e5ae44d82ee15d,e9f972b3f457a8ee43154af187aada14,30494,belo horizonte,MG
f2535a9ec0e80cb35be208202acfb968,1cf3e0e29104037a5c6d270626381326,40100,salvador,BA
c577dadeb07228715ffb1ec1549b1c0a,51de9704422f34604c34a14593bea7aa,22250,rio de janeiro,RJ
138197da71fb160b668d4121fdc6f6c1,f4599d96c3dfb16e879ec4bcc0c4f8c8,75905,rio verde,GO
bd63d147fd1e90cacffad1fe807d8911,2c6a91479a7dc00d8c9d650d8dee88ca,88370,navegantes,SC
b4c985152cb9f2646a7f671a52c2ac09,c21575db98cc251416fe660a6e226a46,7150,guarulhos,SP
d66016b8ab0c0a775bba7b91598d053c,39819c106a631d66860aa9e484da12f5,5618,sao paulo,SP
e28ec0654fc5c2fe9ec5a119d4f199b2,67cce2f1e7855cac590025a05419dc6b,96790,barra do ribeiro,RS
e9e387c9bedb7084eab985416d1f3368,59b7adc89a4dcdbaa6e26467df1b0393,59032,natal,RN
63cff72cfb37670b3c826dedcaf32a6d,e2c40c8b0afea459059e4f2b8d22b6f0,85350,nova laranjeiras,PR
1ed2483b99a805594c26a689e5b153ba,a1918ca2f4fe2024f4fc0dd20f31c3cd,17512,marilia,SP
07aab738b58fc42a719e00167d13a7e6,f81cdae246bae1435b5fe3fcc18a7d04,57200,penedo,AL
4e453250006d88e3a896e5966d34cc2b,baa0316877c1df32a04f23955f1dc9ec,18035,sorocaba,SP
752c350e23bfa33f3100814d91c498f0,ddeb92c9703295eeda71f1364b943c02,76590,sao miguel do araguaia,GO
711f011a1988cc9a77992e8a3dd4c689,77bc8a7b582f1def0c501c225e15048c,11472,guaruja,SP
ee43192c53e487eecaf741cf64dca677,8e31f8c64b847de447636be1ced917f2,81130,curitiba,PR
9829c71399f3fb5b29d584b83a099775,827c526fd663d5f41ba54e2d3152b694,82930,curitiba,PR
d91e1ede7c32d5c62cd335c194fec439,3ebe8580732491ea32bd29cda3ad7d20,75690,caldas novas,GO
8ed1e5eaac63359e30d68a40a4734fd8,5b96a6a7d5de5738179accb10c9af8aa,22221,rio de janeiro,RJ
61e4c5b188a03022c0b1c76309dd5187,33b95535fd1c9bd7db907b188e97b03d,29160,serra,ES
6d0e4977b6c66f02151b69c461845724,de67168d1d6e2457ac662a45b282455c,78880,vera,MT
d44ad6fc7955a99e2d1078cc5d994010,474295909df1264244566c956385a2e7,13082,campinas,SP
62137f4b036702e112ce4e6a82933943,896e454db1e2a651983c60aba3952a31,20510,rio de janeiro,RJ
bbe35ecb54adfb96b16d95c719c756c6,3184d07c9bb680de9f812e750965cfa2,60165,fortaleza,CE
6448c12f349af04cc3598f3d5672bca4,c745b63e62dd4ade45d673b2ebb54160,14940,ibitinga,SP
2ed1b5c01561bcf39cc2f1566a8ac9f1,ed05a1bbf9f8816af23fcc68084bb87d,6806,embu,SP
28e262005ecd4861eddb5c0d6f27c1c2,21d7be4deb9bb2a6d5deec0d8668534c,22790,rio de janeiro,RJ
ac19b2774646d3b0b421c2bc58163874,527c1a56899b655cea8c7e16ea00ae7f,24936,marica,RJ
b7bc50c967953585ae858cacf52fe818,e2124b32a48dba8b644f423532b8f33e,3062,sao paulo,SP
3f9d209f9535615d0b936238dec7ae96,aac0f10925c86cb0ddc3e5231d73c976,36570,vicosa,MG
957eb9ed2b71b5439f68a865a736de0d,a78e22cba17a2973cf70d283b4119b5a,88904,ararangua,SC
33be2c117b7d66949a335c3153d3bd9a,da29b8a3970adddb9ed2dc8a492065af,29027,vitoria,ES
3801c293e240318c5ad66216d15ffc58,b494e0eadea2128f530bbf6e07c59e32,85138,colonia jordaozinho,PR
20c6ce7432acf52ce53dfd747c8f6de3,024c233620ca87fef1d3f281e8123142,70363,brasilia,DF
c112cbf7b38f4c1df8d307ac2f71c07e,eba2e542b6a37aae711332ae396a6902,8062,sao paulo,SP
3a1dda1ede23d7e71753e80d7f22c2c4,df397f90c1538772d4102ef5faadb297,35160,ipatinga,MG
f90f26ae5ceccfc421ea191d8e72e054,bfd8eb57759f69e3dfb7797e89dec292,4348,sao paulo,SP
49c66275a0b693c4414d9b1cc41477c2,fb920961e4d8e55fd9c357976a611765,11730,mongagua,SP
fd4fcbbfe54d955be1a6065cbf9a3c8d,33341fbd4f42eb0f8e5a657e9914191b,88801,criciuma,SC
64b165e5ed669f951fa9cd4935dea461,61471627da34feb1f99e89c969a4e80d,7134,guarulhos,SP
7af20ab489d2f181dd71530f340d59af,7b5acdcf05476ab68e66944dfecd29f1,80730,curitiba,PR
659ded3e9b43aaf51cf9586d03033b46,57b1099bb38ee91578d2f1c3ee154082,7055,guarulhos,SP
0c1afa15fb6abdf5203bfdc005ececed,d1495d03600fe3a8aa6591f6f804bb62,37490,sao goncalo do sapucai,MG
d3031e597fdc0a4caed9df2944042fa9,92b322768259cf8d75f468e1c2f04eec,45460,wenceslau guimaraes,BA
7676dcc955231ef8263c3de86bdc1ab1,045bc837a19ec2f94f2eade75b728409,45820,eunapolis,BA
7a0512170b6b35f50a4a604cba1f5ed0,db8c45be1c952ca0d0938c85dadc8cb2,54140,jaboatao dos guararapes,PE
56280bfbcefb145b91a360ba0ebe9bd9,6654cc899a01fc55b6ec2a6db5ba583b,9751,sao bernardo do campo,SP
7be6507bba601fe8224a25ec56e81844,978a800d90e640f035c08b4ee99dbaf9,21032,rio de janeiro,RJ
8bcc9dd14823b01eb0e4f80d3637a5fc,a18f6e638c28ce041b20a59871d7dccc,18160,salto de pirapora,SP
3aae38c3c1a19888da691519a2a42b18,fadd744a945e92efba1b56fff793724b,30150,belo horizonte,MG
8c9bfe4267c768c965a7a3770b06899b,3e106ca9900549d3fe143694d984da50,4674,sao paulo,SP
aec46c70ee4de5fa0bbd56a89a301ae8,dace0e70f9cc4498566fce71f5b1f3c9,1547,sao paulo,SP
7ff71a4acd7e22fa72ea070155a125f6,4c7f26b1d8af960d4fb6ace54426d1b0,38703,patos de minas,MG
a1af950930516005763b142d147b079b,251eb333cbe00b01b6257bfb31cdf5a2,88132,palhoca,SC
51241d67d8ed9e157c6caaffa73cb6da,cac35b55118efc3db44fe424861ad189,17018,bauru,SP
890756905264b648874867f666812c4a,417554820ba7654ce21af667f85cf0a2,94828,alvorada,RS
9f2fd58b5e1b4ee026d8bb206a7a8800,414313742a2c667f66f4c08156625c50,31330,belo horizonte,MG
ad530f0385e180b5b52ffe8cb9658bca,977f002d10638d866aff55166707c13b,58880,brejo dos santos,PB
74bd614c81cbbb1e75aad1b2dd120304,cc46237f7d268f31d98cf34e436d466c,12031,taubate,SP
4166995d6f525769768b925d79c2f02c,5107205f72ad333c1555f98bce809a77,81610,curitiba,PR
2d31d011eab667bca8c55f57ab884530,ba85eb3f29cdda9e3e4229c613d78815,96190,dom feliciano,RS
b8786a985af1e13f3b6f68abef5f5c2c,1c94292fd864639bde9f9373156d6c07,9750,sao bernardo do campo,SP
53c312b1cd2febb91dedfdcce49bd1d0,77983634622d68196464f8a428693a7b,4514,sao paulo,SP
a8d7ec51a5bea284fa021ca02a441b03,e961ec549578a2c16396bb6e658ceacc,88130,palhoca,SC
2efbd1449f54af0ad6d218984bdf65b7,5670c7ea5472c16a06b1e3f72b3849b0,3558,sao paulo,SP
2791a0bb5dbd08e4c03e71f53ea04efc,de2f388db6027d874119e19f1074f080,13290,louveira,SP
b7fbfcea57659b5d18c20c95db45e908,9aa5a8a2a616d12c8b2473429b1bdd1e,32370,contagem,MG
6293c0e2de01a0b4c70dd59ed6f3a05a,8f3dfd04811555a6f7f350e1389c0394,28013,campos dos goytacazes,RJ
7681b6f030e2fd99e790f9778da57c12,645c064b2cf41286c90e403b61eba047,13207,jundiai,SP
b493af162186d2b09bb066045b51650a,129dabf0d23c01790d9ae7f3f83e7070,66065,belem,PA
117a305bbf1e9a2f1f590e4561842469,e2cbf5327ce406109ed55e1ce087d090,41706,salvador,BA
b9da4745c50e57e1ac682564aeed6615,76aa9e2466883573f5d399d0ac1b6530,49087,aracaju,SE
9e105fda1ace04054f1a9dcb17aea8f9,731ebcc2311f9728a34ae04aa626f4f1,98801,santo angelo,RS
fe8d5179f52ce81e03233bd79bbe5f28,0ae69b1eb9ca6a03fac4afb437d850be,93610,estancia velha,RS
ab5cf57386da1f9ca72e6d68e511daa1,0ffe9210039b13d22cb30fe5fbd501a8,35540,oliveira,MG
31ce650a18a3f7a0c506fb4bf728867f,36d02d6dc2cafe7e7c6bf96b830270ab,24110,niteroi,RJ
2eeb124977d63c594092cf08f7122729,2585398ecde71acab4438851ee9b8893,29171,serra,ES
0fb9e15bc538d4a7fbe146abfc767a15,737effb3cd0439f1954ff28fa106022f,32920,sao joaquim de bicas,MG
039a50ec3dc563eaf0bb3ecf176cdf99,3ef89bb0612ae0ceb434b6cf8335e35f,78065,cuiaba,MT
9ce7393a237786a791d85a624b9707aa,c0a0138aad6a1bec90b3cf05a7d381d2,4735,sao paulo,SP
80accc68a8e6bbeab5b9da8b0e6d0b69,1c957fbdc3139e4172c8c5a82f90da22,25908,mage,RJ
a25180756720f0e372a0a5701db97a6e,5190bcfdcfbabaaca397e80a3cda2925,3420,sao paulo,SP
fd6ff62eb00548fcb8744d703ddf77ea,07a62725db1b6ab611d0cdd89184f39f,74333,goiania,GO
45008d0eee380262dda13cd438627733,b6646a7a94666845f6243ecaee1854f5,11760,itariri,SP
9834899aa900947d8832062231831871,6f01b9ac4c9a8eefc69b60aa64325a12,42700,lauro de freitas,BA
62383c983441809ec8977c644dd37a54,ee98818c6687d02e43557a4ea0178b2b,29500,alegre,ES
2b1b790a9c4607e02c727e98485cd449,d637641a3d7a5e9ad38be830922b91b9,12235,sao jose dos campos,SP
054bbe007936c85bde1a019ea0d47780,d0d7a334e7a8cdfd54b7cd33d827bf80,11070,santos,SP
c632ad18acd96fb52bfd4a4de51d11e4,7025306e641522debb280ea50c977db8,6766,taboao da serra,SP
eaa23e1f86158e335020233d6d714c25,dc813062e0fc23409cd255f7f53c7074,55293,garanhuns,PE
8e81dae0edf578e8d3f8eb61232c1704,9a8f298c25659741c58110676ce9a651,1222,sao paulo,SP
4ba45af37882ae7e11e4d8715cf82ffe,4afd357c18c56def95623f1faafb2790,41760,salvador,BA
7440dd9d4b5993f2cd33d845b5edab9a,7bb0ef48fca18efd7c9f88bf2141f096,80020,curitiba,PR
d4ac7deb902f5fa8fc2e76337f4ab38c,09df9dafe3505dd6566e36dab53c4e3a,14740,viradouro,SP
5508e014bc14eb57855dc36593ee73b2,7127a33fe6f734131303de71ca391382,9541,sao caetano do sul,SP
251a9ae4d295b0b2db74f27d8217b922,43849878f47ce035e165e820b6914ac9,20541,rio de janeiro,RJ
4348ccd5fe9390bc4aed3fb18df1bb23,1ecc0b26d1a45776622af6fbe24bb63a,29980,pinheiros,ES
6f5267149fd1f8a2a32ac59ca1c17694,56da201b53cbfca43adb4f1d771db24f,7991,francisco morato,SP
497ee8ce7cf70245d3636f91c968163f,d42d80a0e58167c0dbb59315c93788bc,78635,agua boa,MT
038677c6bb39caaf53d27c6d46fc13b3,bd731a72f769936aa508d75770626679,30170,belo horizonte,MG
e5174673a9e30f7bf48c44221755012c,d56ded4569dd9821b2f83710a56afbde,4173,sao paulo,SP
9ca35c51f341909f26c23e171bbcad14,5691d9e7584b97e1b450398f3476b800,78550,sinop,MT
6a84735b4b1a1380e3abe5b91017d69d,2969fd9a2254ab21d3a9ad9edda3030d,3801,sao paulo,SP
44b26067709f0e4966a16aa621ad73eb,4440347c82849cd13be225a1cafba6ba,13221,varzea paulista,SP
cd50e29db5b175effda4b995fb44d298,6f36e0165218ac7ae521d8e44739e703,3162,sao paulo,SP
a5e8f1d1cdf5e548e6048ae76949857e,5241e55cb5cbb15f845ac606049c29e8,22250,rio de janeiro,RJ
7f4ca5e104cea64afdf3d68d84d4b520,7a2dccc8809863ca2438039abc2ecf58,35930,joao monlevade,MG
634668d563c6682502a0913b1f660835,d1ae7129770ee77a1a7588a36a1af27d,18051,sorocaba,SP
4acbfd869b07aaa9aa54f931a52d3f8e,c419c57643dcfa71e227a804e2b758f7,36576,vicosa,MG
842f5b7d1c537e492f0f039d881df246,02961f000d03958b88e9cba0cf6253cb,98801,santo angelo,RS
55cb67c0a97a3546597db81166b8402a,deacc61a94726c15f203d73997b74882,14920,nova europa,SP
474ea672696b1f26ea40d7e7e2bf357f,18d61a27f478cd6201df948578f814f9,13202,jundiai,SP
6804cebe528d82cfccaad1143fefbd38,035b968ba397e88fb108e40bc65de2b4,2612,sao paulo,SP
a27a14f50c9ade8811a5c353a6331eef,f2f5927dde43e342dc5b5bb8bb5c0f95,18460,itarare,SP
155fe704ee1c6765bdbd1c466f8cab71,a195349898d3650220bdbe257781629d,37200,lavras,MG
e9bf88abc30f70736f8bb18964c014bd,89c3fbfdfaaa1364eb099a0fe5aca266,18720,paranapanema,SP
de79877745fff8a64a1007de3241a237,086b4f80fd642c19b45ecd7af515cda0,56308,petrolina,PE
ca6f288f99561aedae10f44e948e7e61,59a51cda6d5d34bd1bc68d383921bf01,30550,belo horizonte,MG
8c3c67c044aa796bec8d59cdcd4c0395,d4c86cfe80bd956af42f183cf69ac260,28943,sao pedro da aldeia,RJ
f64b4d4b9e4185ce59b00e617e565bca,3af90f255e824d1d53b3584a4e89ad58,35162,ipatinga,MG
59e0d4564a850e47541812e373226501,3fbe5c847861e240fd6800517172694b,9780,sao bernardo do campo,SP
2ef9528dba475177acedbdfe80029ba1,e7da56c19ef48bbbbad3d7db0e52fc80,31260,belo horizonte,MG
d5c4b58a55c169788888d911886912ac,bc644a9f7c63f64ed38dd63229571e8c,22775,rio de janeiro,RJ
4d9f709311a714207891f7b75a803517,946716dcaf2e98bfc86bf248a90bb43b,80250,curitiba,PR
c8830d8a8312a8b3b74370c4e61202ec,8b433c0e7b7d2a1f1148b4277cc673f8,1221,sao paulo,SP
ef0a53a3dc977bf493065ebf09ab4d93,d9e5aad93bb7cf910fb662a04a8177d9,15503,votuporanga,SP
7758f8c9eb07e1ce83c75509cc984af2,1744db0771ee6dd8387bd75d6a21420c,86170,sertanopolis,PR
166dc8b778e0013ca7609fe105b2cb5a,7fd9ee86d702b868c1ef7d8500624117,17527,marilia,SP
6cd50851a4a912e882b9812f3249542f,6c2662935a686e86c8bf44527eba4bd5,13472,americana,SP
114ea8d0bbcf1c2c689ebe02cf3e8ec7,1de511947aaa6cb03c498c8d7f27964d,6053,osasco,SP
7dd1463208b208ccf68a5bcb0d515da4,08e196b17b4c622560db468411547e92,98770,catuipe,RS
3cec5fcde75cb301d296c334e846f8e7,133b813228f02ac54e2c90a91f73f179,4035,sao paulo,SP
bb72a8f377fa879cc246fd91bad05d25,c37d234e334dc6dc55f23b179fac6851,64034,teresina,PI
02b7163ebab30c1560be4d0ead691b00,189b4604b8f7cdc22fb7291a6dd5a164,83560,itaperucu,PR
092770113dc0bfba2c362dba9b7903cb,9f901bde9b9c27f73b6f9d15f2ff20c4,5778,sao paulo,SP
f64d27fa18c097c17200f7076f0556ba,1a25021583393531afe88dfddcebc9cc,81935,curitiba,PR
56ba07126743e448497da8e3d14ad665,7bd6815275fc2c7e9e408623b028d00b,7144,guarulhos,SP
43fcb18424838d79a2627f6bc5f04de3,a99ba58d7e87be80b60ee7ba50958f26,26087,nova iguacu,RJ
c0a6f7b24c9ba50d36786a33ca6a7ffd,369d80f365fbd343643b1dbe56cafc49,4545,sao paulo,SP
e452990d3c151c3cc679f556393acc95,0aa2138f6454dd54a78537eb8dcd6ee6,73015,brasilia,DF
5b78abe7e081624cace02bfef1076cca,ef2dc97cbb5ede01bcc208c154829179,95185,carlos barbosa,RS
59be217eef79cf8f31906ccb0c18fded,4e7d90791af7ac2024f8b978fa4fc095,95960,encantado,RS
d78a968b728226fe88a8a6bf803e56c8,6ecb4ff748c09778091d7cce6a1d2c0c,90570,porto alegre,RS
7d3a2ac58365d16362f25948b7ad51cf,1b8def0eaf4bfb07e41f8a82b4961221,25963,teresopolis,RJ
c353e4d9ce4b56d736c8e8149d106e51,452a82ff75aaa7f5feae4f472de3d1c2,4078,sao paulo,SP
24e4f85e976456bab298f37f9722762e,cc81b5498c0ab062c6a4d8464eb6e645,45807,santa cruz cabralia,BA
b84bb32b376bde3be1fcf5a1fec98b60,608be86eed02e406447001b3dc815995,3729,sao paulo,SP
762b59169664d761596b65b8110298de,3d1d4c2d55117aced1b69276d407085b,4162,sao paulo,SP
e6aa70ff0bfc37d68295ff0778e5559b,4bdb9fd495ccd165cd79165833858258,20030,rio de janeiro,RJ
9e1ad6b5883b382d3485b08f7ded263d,2d4652f6bb221635895a05f82cb3f0ae,19645,nantes,SP
9bd4ec3645cb38780110176b72910976,301a6d74a3eb7cd8e3508a045b8fa2e1,89705,concordia,SC
bd6d5bb0762574fcf0102668be4f781c,3402f0b7180d733ed9a7a779df26df9b,22220,rio de janeiro,RJ
922b653b29a3319b5e28e85617c615ba,3b03ec0592804e363b6cdbaeb22ef1b8,58410,campina grande,PB
f01ca018a6840c7c5996bce7dd5123cf,2a88513c7f614b01104e0cde5e587a84,3058,sao paulo,SP
6af1e29253338a787c6edc983c48a78e,22b3144c1dd01b7f1175da4d81332b54,29705,colatina,ES
25aa953a41b1d732851dfba730552158,0e1e99d27fe5ed6a7feaa7072343506c,45428,morro de sao paulo,BA
982bd9951046d28f83d0cab9fde6ea57,9164e11cf0adf65752555b50e8542f88,17509,marilia,SP
c2ff01bd4fa72f9487ee397f6c5989d2,1b6c7548a2a1f9037c1fd3ddfed95f33,38301,ituiutaba,MG
744a8a6514f4b875dd09dc55ff0038ae,7058c13a5a286283c1053c204c243199,68925,santana,AP
fe92213bddc19f762d0c2511f4c3e861,ea06f64f7343790c102c4539e3427605,95800,venancio aires,RS
3ee82f4a953ea7f018f21457044917f3,3080dd7d098635fb30d2c61822d5c055,95780,montenegro,RS
fedb7f806e8f65e7ee6fa83d24cfc49c,0f5d2b2ad83dec9f77598c7085e4ae17,30493,belo horizonte,MG
cba68d0b18016ae8f86171ff3e3a6036,940f79613f505ade14e5954470d25660,41720,salvador,BA
2d1110f76aa34b415f10a7828c7647f6,0abe5d10704d109ca08469de86025b9b,35970,barao de cocais,MG
57feb621213d35470d052e8c25b27e2c,468ce3e9691062de7b42bd4fb86089a8,12243,sao jose dos campos,SP
c29253b809677d6b9de4371383f4da19,4b5c728e4fd50ebdfb7799ff5754eee0,4662,sao paulo,SP
65d7321f062eb5569225c13c721fc8cc,8e4bcade575d59d12d61d1714f46d79d,2179,sao paulo,SP
c05f28559c8e384f6a00edf36d6846a1,3c52c4fdbf340c9319b30037df0e722f,90440,porto alegre,RS
6a45e09a48c07f13c3d504b9fb8d766a,04f6c356ddb5f3a920e75c91a521aa1c,6240,osasco,SP
36ba0a3872f465051b070a89f8f40c38,69ee2436fee0bcd2df0a18487058176b,13295,itupeva,SP
bcda0127e53e823248ef84c3f6869b78,5b356a89416c4a69ce35941f4072901a,21210,rio de janeiro,RJ
9241bfb421181890a101d73b8c6b95f4,3ca6405c95cbb86f2d01dfa86d5ae5b9,11515,cubatao,SP
ffe0c2303d9a83448060ef69560c8bc8,f74edbb76376ad07c363f914f6a37d43,32670,betim,MG
c8a712693691a5b46fd2d942540b36c2,42cb8b978da377b095a349d95935f4e5,20750,rio de janeiro,RJ
07396c453f4681f7be214112539b29b8,b07e67720db749018d6c43935a524300,8542,ferraz de vasconcelos,SP
