review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
04155918d12175d572c8f4480e067da8,49bbb428c234dcf31c4d66d4e8e1c04c,5,,,2018-05-06 00:00:00,2018-05-10 15:46:21
140645e7ee1414dec38d2638f56f4aa3,d1543ed643aa74672a7cb5a650e3fcef,5,,,2017-09-19 00:00:00,2017-09-20 00:14:11
0d4774d7e47f72beb75468f7113e8d3c,5e1ee454abff53066b6f4b3455890977,5,,muito sastifeita,2018-02-28 00:00:00,2018-03-03 11:18:21
c4ffe5a958862f0daa8794147b262dcd,d379106e33d9ce768889ef816526d215,5,,,2017-05-18 00:00:00,2017-05-23 21:11:36
fb86406a7063318ff52f3f1c7cdd5203,17bfbacddb5eaccbb988fe17e60da5f8,5,,,2018-04-18 00:00:00,2018-04-19 03:00:14
77aa47447413dc083d0c6a178eb1eeca,18fd191bbcbb295354d8d5a6f299206d,5,,,2017-10-21 00:00:00,2017-10-21 19:40:19
fd4d02347063ac2cf3090162b6a98633,4e36d0170c671378f49f701a810360ae,5,,,2017-01-19 00:00:00,2017-01-21 11:38:28
9d6c1f490b2b4bfef33820b5679e2d82,a97e8bd621edbcb4558c0de4c02f05a9,1,Atraso entrega,Não recebi o produto ,2018-06-06 00:00:00,2018-06-06 23:51:39
91bd3459d1684d529732e0c95ce13e88,7721205aced0b3db1d1f721f1a3cdd7e,5,,,2018-06-28 00:00:00,2018-07-05 19:51:08
472013fcd5ce0b98f729236f0ee31b8e,43bc3119f6a029c0b7293bf06ac67f38,5,,Excelente prestação de serviços e muita eficiência nas entregas sempre cumprindo os prazos.,2018-01-16 00:00:00,2018-01-16 20:19:49
08a3a37dbb07ac61b2d0815e55c1db97,63a529c7538a58649327440872ef8b2d,5,,"Recebi bem antes do prometido, em perfeitas condições. Nota 1000",2017-12-28 00:00:00,2017-12-29 02:29:11
0a572832b328864639ae0d2a44b18ded,6f9bf4ab497406e0c55eb9eb7a3dcae6,3,gostei,,2018-07-31 00:00:00,2018-08-01 21:23:25
988264d815ce9b2850e4f140fd1d2851,d386985bfd6c699bcfc94596740fec3d,5,,,2018-04-20 00:00:00,2018-04-23 10:48:57
d83c74e5f7dc5d787dcb3abfd04cff4e,b61baa7b1523a2a7e4e1382f25e6f9de,5,,,2017-08-08 00:00:00,2017-08-09 00:39:43
e0dc0e9a45140bf1c77fe6ae3af116bf,f63bea61c8cd128d3e53d7c07d94a7ee,5,,,2017-12-14 00:00:00,2017-12-15 03:06:47
bf12e036c2906aa789d614c6dbd15ee4,0a8c0b59c2efaacc405838782a56c156,5,,,2017-08-06 00:00:00,2017-08-06 20:25:15
c0d9a12dfcae2f7efda78cf06cc7035b,6c38cc0437106405b2e22f6c3ada72e4,5,,,2017-09-29 00:00:00,2017-10-07 03:40:19
8ef30b486d408a19f5fea3e6dac8cc97,6d124ae5d617f5ddf8eee412524850c0,4,,Bom produto.,2018-04-19 00:00:00,2018-04-19 21:21:56
bb875a3a45c2b2d032ae76db0cabf2ad,c7756342d355d13eea40a754b6602da6,5,,,2018-08-30 00:00:00,2018-08-31 11:07:08
6b7a213b453a71dc9ba06cf10e560a95,ae2a64ff575a69e9f700def24f6b05e1,4,,Rapida entrega. Produto bem embalado. Recomendo.,2018-03-29 00:00:00,2018-04-01 01:04:18
22ae653d9ad996d8612c9f457f065c3f,b513b10ef81dc22d15e850789a8a96b1,5,,Adorei,2018-03-09 00:00:00,2018-03-09 14:38:01
d787fbb1d82b03002a639241a372e3ea,9bf446986c317acc13f2ab30756f9b20,5,,,2018-08-03 00:00:00,2018-08-03 23:08:17
bc5dca6c957c328b1cbff760b0841fd2,1a57108394169c0b47d8f876acc9ba2d,5,,,2018-05-25 00:00:00,2018-05-26 00:24:28
2dd07d8603cde1fc5c17f25807727b19,033bac5f45a9d0cf7be5e47f03ed1e44,5,,,2017-02-17 00:00:00,2017-02-20 11:20:39
de0f21333a5ccf2376360a6d8a950a75,dec95374a1bf2366249bf770e0568a85,5,,Produto original,2017-08-13 00:00:00,2017-08-14 11:56:12
b6ec1d9f5c823acd9230b710d0700f59,c31155a9b6de97ba99fe346647cf993c,5,,,2018-04-06 00:00:00,2018-04-07 15:00:24
9aae10a2dde0ac1653a7e3f4c78fed44,a1807de46dfccdc857a541ba48307747,1,,Até o momento não recebi a mercadoria ...estou aguardando ..vou cancelar a compra,2018-04-26 00:00:00,2018-04-26 10:13:15
9ec909f70b42eae03a60a98dc5b97ea4,4ba6cf8c58812d65edc6a67cf37c4aeb,4,,,2018-06-30 00:00:00,2018-07-01 01:41:45
06dde74a727565ca95cd815814da99be,dcc0c6d219152ac96b033d223d08212f,5,,,2017-11-22 00:00:00,2017-11-22 18:25:08
b142a373901472c05940a5be68fa406f,404b2949c065b6dbade2af97cfa93527,5,,"Comprei tapete para carro, solicitei para modelo Polo Sedan 2013, mas veio tapete universal que não encaixou corretamente.",2018-05-16 00:00:00,2018-05-18 09:12:09
e18443b78ee9f058912366f8a01c397a,246161390a20f964881feeaeea896671,5,,,2018-02-07 00:00:00,2018-02-07 20:52:41
5235eb587451a551203695cc1ff478c9,8e054d33e00ddfd994d389e1e7204d3f,5,,,2018-01-30 00:00:00,2018-02-01 17:26:36
3f879952b1e908855584bbf825691f9c,7428a574ede28cd343748b3ea5778d35,4,,,2017-12-12 00:00:00,2017-12-12 20:37:25
407932c2c24c2f20187408d8dfd13767,bc4405c7d2cce1bf68c0227631d2b9d8,5,,,2018-04-29 00:00:00,2018-05-07 19:19:38
bdd53bb9059152905d4320f6ce7e9292,17c42a761def4a50753277a24c772328,1,,"Recebi o carregador, mas ele esta com defeito no cabo. Preciso que troque o cabo do carregador. Fiz vários testes e o defeito é no cabo. Como faço para efetuar a troca do cabo.",2017-12-23 00:00:00,2017-12-25 12:57:33
0c338f5420ab69c1d9cddb3c11b8de34,62c6faba9a84c2ac9babd4395fa2345c,5,,Entregaram um pouco antes do prazo. Mostrou eficiência na entrega. Possui facilidade nas formas de pagamento. Obrigado. Agradeço a todos. Beijos.,2018-02-08 00:00:00,2018-02-09 10:32:35
0c989c195ed60e2ab77611d87c7fe23f,f0276135124a092375f710cd9975bb82,4,,Ok,2018-04-04 00:00:00,2018-04-05 10:22:35
0c1f51eb973f646eb9622e0d786c62e2,0fff540f615876d9ffa4a67a83d9e380,5,,Obrigado,2017-09-29 00:00:00,2017-10-02 17:52:46
30db649bd6327888d3746cd9a7385c35,622596b79ec52eb416560462950da160,5,,ótimo e muito bem embalado,2017-08-08 00:00:00,2017-08-10 23:33:39
6a3a88bf7e7cdff4418b1832a304fae3,c07faaf3f296c268a798470bb6008a4e,5,,"Gostei, recebi a tes do prazo",2018-02-23 00:00:00,2018-02-24 14:26:56
60518862df6b2e68142cce1030e3c6dc,99413574b19fb9d3b4230abbc5dff970,4,,,2018-03-23 00:00:00,2018-03-26 01:04:22
cadf9426a5d725e7cb645fc3c9cb0b20,fd042392e06a76d51f027c8659ff6815,3,,"Custo x benefício, vale a pena.",2018-04-06 00:00:00,2018-04-10 19:14:06
e38155b315f9a848d859b698e8de577e,c788aeedf593229d4ee84e790c2e5483,5,,"Muito bom, foi entregue antes do prazo e os produtos de alta qualidade.",2017-03-21 00:00:00,2017-03-25 02:19:36
aa0ce863f7f8cb7d364096a6976a4f6f,8a9a62b38ed8da3c86f13cde8cd3743b,5,,,2017-05-10 00:00:00,2017-05-11 11:13:36
089ca2091fff08cf3af85925e37c9a4d,dc62c8d3266742ea5d47472b2c72b195,4,,O prazo foi longo demais. O resto tudo certo,2017-05-16 00:00:00,2017-05-17 01:25:47
4c96587b4e685bf6fee407c85a6acce7,d31bf98bc1f5a409da2c22085a8a7140,1,,Frustrante não receber o Produto no Prazo. .,2017-09-08 00:00:00,2017-09-10 17:32:53
11208e8e5d282d80bea6aad558c0ba45,da88d77b3b27b963c613719ade2b7dd5,5,,,2017-12-18 00:00:00,2017-12-18 21:35:08
72e5e8a86e3c98f1891c956be1118ab9,a144da15ca9cb1ebccf012a14736c54d,4,,,2017-04-11 00:00:00,2017-04-12 14:10:33
9ee5a3f629239415de7e5bc7bfcd4bfc,7c0ed8940b941dd6795dbdf0eb639195,5,indico,,2018-06-16 00:00:00,2018-06-18 16:51:07
587688e2683b6b746b4834dc7576263d,6c1798a95735e69db81fe92f8c40bdb4,1,,Não recebi o produto,2017-09-17 00:00:00,2017-09-19 00:06:06
23c661ff382c3a54fc8f98a0b627301f,e0b26f14d2bcc710bb02f77a4628763b,4,,Os encaixes para o encosto da cadeira estavam desalinhados. Deu trabalho pra encaixar e finalmente montar o produto.,2017-05-30 00:00:00,2017-05-31 02:54:49
0bc99e1cfa85aac2bd366ef118f2488e,4a9a9d64ccb1bbcb0db6634dbfae10d6,5,,,2017-09-13 00:00:00,2017-09-15 18:15:22
aee53ce935ec9b66ad1f0176648a0520,f06f7b506ca56d1a660918f04f7814ec,5,,otimo produto,2018-01-26 00:00:00,2018-01-28 19:55:42
9cfd1ab8f5ae6226b8bd2077f4a9fe41,bde06a769a934fd5e54ef3a8019a4e72,1,,"Falta de respeito com o consumidor! Até a data de hoje, 29/01/2018, não foi feita a entrega do produto.",2018-01-28 00:00:00,2018-01-29 11:03:22
32a7a31ab0f61c21c6a517d47cca7327,3de2c21eb663e9fe58493944d4e5f8b0,3,,,2017-06-28 00:00:00,2017-06-28 23:17:32
153c3a1b1935b3d84d5ae94455db3164,d6e8839199c7ca3b2d7aede27fb9659a,5,,Ótimo,2017-11-17 00:00:00,2017-11-18 00:52:16
a4bb269ff4e968938a7d8376d84f72f2,290095474d5b5550b5c86ef43e11d021,3,,"Infelizmente, para uma entrega em GRU (Região Metropolitana da Grande SP) achei bem ""salgado"" o valor do frete cobrado sobre o preço do produto! Afinal, a mercadoria custou R$26,70 + R$15,11 de frete!",2017-11-24 00:00:00,2017-11-26 23:45:49
51dd5eb9ec95aad9bb92b9ab4c9c9573,9313c6e2df57e5358d335c1585a48f35,4,,"Ótimo brinquedo para crianças maiores de três anos, meu filho amou",2018-08-24 00:00:00,2018-08-24 21:48:16
dc107c6e318986debd7703473acd0384,dcd37d4b107e3f9e086e4b0ff4d087e3,4,,RECOMENDO....A QUEM PRCISAR DE ALGUM PRODUTO DA LOJA.,2017-04-21 00:00:00,2017-04-21 22:28:37
afab71fd7c935245873eaa034dbca4b3,5cb5eea8db35f4d622fd1122e2841e39,5,,,2017-12-09 00:00:00,2017-12-10 22:59:48
8f8c17723a010d7c0ff2ca69f70e5096,706b9cbda5d9ac137f8b484774d4c2a9,1,,Aguardando retorno e esclarecimentos sobre o ocorrido.,2018-01-21 00:00:00,2018-01-22 14:33:29
08c75a83abc0ac9571b001a69fffef29,ac7d1a865466115f5fb92c5437caf6a7,5,,,2018-04-27 00:00:00,2018-04-28 03:29:20
939dedbb092b27bfbc3d5d6214aec620,49ac1fe147556a4aec31bcb054e684c7,5,,,2018-01-18 00:00:00,2018-01-19 16:05:54
918ccadbc57b49213e0cdb8d0a6b7a84,9827a7b79fe79be87d4d845fbe1e16e4,4,,,2017-09-29 00:00:00,2017-09-30 19:46:40
8e9544e675fef5e18cd2efcf10422087,72cfba8b64d72dbe3cc62b4c607687c4,5,,,2018-04-17 00:00:00,2018-04-18 13:27:36
99903107a252f43f975ea0915271716c,37113d4a4b32eb2a62556a3688dc0277,4,,,2017-12-21 00:00:00,2017-12-22 09:38:51
11ce63f8d995973503efc7b374336915,58747f970aadb1f60235c6b01b6fa274,3,,,2018-04-16 00:00:00,2018-04-16 22:33:30
8039fa98a418e5235b1786b848f45fdc,3d2478c1c4d6e772d9221bbacac64cd1,5,,,2017-03-31 00:00:00,2017-03-31 22:50:33
32113a87dd4cba08d5ac30d5c1bc508a,beff862ded25ef1ad1087c93317e89f1,5,,Loja nota 1000 recomendo ,2018-05-31 00:00:00,2018-06-06 21:46:56
96ad35b8a1620f1514f8cac520de5c21,c7cefd037d7b587c65b07893be7f6753,4,,,2017-08-11 00:00:00,2017-08-28 02:29:10
5421f52bbdc627d8b64334c4baca28df,3cb36784c17acb3eca55ded497da243d,5,,,2017-10-29 00:00:00,2017-10-29 19:19:50
13e93893f375064f1e9079afa143040b,22ebcb475dab511f6c74d7118d1e5f3f,5,,,2018-08-24 00:00:00,2018-08-24 21:06:44
d78ed37d4656b38845e2f87278493723,7c5fc2c7ce20f9ea338589aa4fa568b2,5,,Bom,2017-07-30 00:00:00,2017-08-01 14:33:57
250b7fa662cfc3628e3870bfd09e22a9,71a49be8a212eb4987b67078140a1434,5,,Adorei!,2017-11-11 00:00:00,2017-11-14 09:18:45
98aca11bf4ba0be467e67999fe8de72a,4c520618a0cc5957cd116b12a553770d,1,,Não recomendo essa transportadora targaryen eles falaram que vieram entregar aqui em casa um dia após eu ter feito a compra e não vinheram eu mesma tive que retirar no correio no fim do mundo AFF ,2017-10-31 00:00:00,2017-11-03 01:34:36
b4c48992c6ebbaa44fbbbd261df95bae,5f67873cb4b18c98b9f2015eaae0a752,1,,"A luva veio muito grande e não é igual da foto, pedi tamanho 12oz e parece que veio 14oz
",2017-09-06 00:00:00,2017-09-07 00:26:42
1d51eee968fbf04bf775a8d2eca73b7d,f88fc67d4fe4e1a6d2865c88c5c36bf1,3,,,2017-10-28 00:00:00,2017-10-28 22:20:55
ecb42b14f0839626b23cd8b85ee59740,274dcad5cc91fe9d87df96510c093836,4,,,2018-02-02 00:00:00,2018-02-05 12:01:43
c90e98574fd0637b8ba80df98dfa595f,0ae7144116fa718b3bb90cd8d855713a,5,,,2017-05-11 00:00:00,2017-05-16 17:38:40
3ec00172fbdac20fb385122dfc49f942,9de38c42ea4d33af19aac6c4d6c4b146,5,Muito bom ,,2018-06-20 00:00:00,2018-06-21 02:29:55
b1f79fdb2789ac9154c55cf44c2a34f7,46f07e8bd34a0428dc6dc2f334903c85,3,,,2017-12-18 00:00:00,2017-12-21 02:41:48
b3b360e6be703d9bc15878a75aeaab6c,a7013426d43f0cb36c5dbe09b84c9f96,2,,"A cadeira não atingiu minhas expectativas, não recomendo esse produto e acredito que produtos como esse enfraquece a aquisição de produtos pela internet",2017-03-22 00:00:00,2017-03-23 10:37:07
a644f6ccdca3b26271c90b7cbcaa9ad5,010ef5b0279d7512e7343cb775e423c0,4,,,2018-04-24 00:00:00,2018-04-25 10:18:00
1122030178728de24a31e2d3aa326837,e652cdad31d24dcb467a5353d5583ad0,1,,,2018-05-19 00:00:00,2018-05-21 11:22:27
62c60aa406bec023aea74e3d56d0b80b,9187356c51bedafdfeb1226b29fd676c,5,,Gostei muito,2018-02-07 00:00:00,2018-03-20 02:12:46
d4d677b3508fc4517831105824bacb0b,62516b70ac5eb69d6be50d3dc3fde262,5,,,2018-08-07 00:00:00,2018-08-08 02:13:37
7915e2341302aef1bc5363453bd61c30,fda166699a8b8396eaf3b8569a431817,2,,Demorou n veio a cor q escolhi e comprei um sofá caro e já faz mas se 1 mês e nada de entregar muito insatisfeita e fiz o cartão pelo site no nome de meu marido Cyro Dias Braga entao fiz polishop,2017-07-13 00:00:00,2017-07-18 07:33:26
69b74901ae45edf5dec0e1a9b036d721,df207fc4a11e0b1988a438d86ccb3c1f,5,,Produto de ótima qualidade e recebi dentro do prazo.,2018-03-29 00:00:00,2018-03-31 22:33:39
c85222ec2ed67542ddf2b33bd848cea6,ac3fcd67437432bd0f3a05aade719e7b,1,,Comprei a quase 1 mês e ainda não recebi o produto.,2017-05-28 00:00:00,2017-05-28 12:28:45
a22f5b5f2dfb87be04cb7372fcec810e,7dbd3edac8e390bcdc58a0760d1ad229,4,,,2018-03-20 00:00:00,2018-03-23 14:45:26
1c7ccdc1047aa394f5a125645c6f7666,e7e04d4d4bf764f196ef77cbf86b1ece,5,Ótimo serviço,"Entrega rápida e produto de qualidade.
",2018-07-25 00:00:00,2018-07-26 10:33:06
6666d0fe60543025207c2b0abd2f8b71,37732eb932f8b2b2b3d7cef77833eec1,5,,,2017-11-09 00:00:00,2017-11-12 00:01:42
e8a6f93aa0b498a7576c5e5146a530de,59aeb2ec44b9400fafd0b59e842959d1,3,,boa,2017-09-14 00:00:00,2017-09-15 02:28:17
d23c95d5b026cfd2dcd92b5cc69b0c57,73130e7702a070351d67c7859ed9e12a,5,,,2018-05-05 00:00:00,2018-05-07 04:20:31
3700b97c23c5a8b8d82cf869d2a3a7c5,a1719b472676076ed0773bfbad39a13a,5,,,2018-02-28 00:00:00,2018-02-28 09:34:15
59cd5b4d3ed116674d06cdc612d12041,baf34be6cfe3f776452debc5836c7c4f,4,,gostei ,2017-08-15 00:00:00,2017-08-17 13:28:55
a19ccf1babcca728f6bac2cb3cdad6e3,f4c004e98b41b61d8b656fed541bbd99,4,,,2018-08-02 00:00:00,2018-08-02 17:10:26
8581f70a14ac3e11c7cf97348b1e8672,9a0b40ce54455397568178b50178b29e,5,,,2018-07-27 00:00:00,2018-07-29 19:57:32
12427be2474f61dc6a228b14d021fbce,03dd7d68a345c4fb5061f35f29ad959a,5,,muito bom,2017-06-23 00:00:00,2017-06-25 14:18:42
0c1d23b6a71dfbc102a2a13773b05063,a14a2e543b33add9891cabe38fd844c8,5,,,2018-05-11 00:00:00,2018-05-24 01:18:36
527a27581cf0ad4806258bee68dcd760,dee8120a06a4934ccefda2f44a63a2ff,3,,"Devido a variedade da linha de produtos e opções (aparador pelos da Philips), a loja poderia oferecer informações completas e esclarecedoras, sendo possível comparar e ter ideia de qual modelo vem o q",2017-06-29 00:00:00,2017-07-01 22:59:24
806fb7b20cb27e22cffc562071b336b0,ef6fb04e563be683ade0b04904bf0d39,4,,,2018-03-01 00:00:00,2018-03-02 05:10:06
e90fe2c21f41ceeaf96fc22812b8d835,84f45a8c260ce6606a2e9d70cccd5959,4,,,2017-04-28 00:00:00,2017-05-01 10:36:15
46cbcf0834cc6e73686b34203b2ec773,97d8971fa48ff1a5146f0bab9124382c,5,,,2017-03-07 00:00:00,2017-03-10 01:50:26
e037c6dbdcb83cf16da68ac5b18dd8fe,cd69fdf2e46758d65a29de7bb4766e5b,5,,,2017-11-14 00:00:00,2017-11-15 00:35:10
392a31bd42bb17cd0f0dd2e881533e40,c5ca3893d72f5cb80e62ed87fc4700fc,3,,"O produto foi entregue dentro do prazo, mas um puco fora do padrão que a baratheon entrega.",2017-05-26 00:00:00,2017-05-29 11:28:00
5c79a03c6c686e33369ba86072986214,1e35e26cfef4f75615b68acd81d89ffb,5,,Loja muito boa,2017-08-04 00:00:00,2017-08-05 09:24:31
8c5538589cddf54865433b5bbf29f1ae,ade793f46228acd3a7b6fd69a7311a93,5,,Recebi antes do prazo. Recomendo. produto bom,2017-10-20 00:00:00,2017-10-20 20:50:21
41ddc5577fb3abb900cdce63f063611b,a237a4053726f92c2589d623da833659,4,,,2017-06-27 00:00:00,2017-06-29 00:48:32
706f5b7c5ba37e6ef8f81a2de6af40c5,3595f0807aca4cae0d917447763fb078,5,,,2018-02-22 00:00:00,2018-02-22 10:50:27
48eb14cf3da393cc329bff6ae88fb10f,b255b9e7f77b7ae98a87260441d2905e,5,,,2017-11-22 00:00:00,2017-11-24 14:49:05
1f2dcd37ec602d1acd4d51d1c3fbd2b2,79597476f66eca86b13c1a7220db1d1f,5,,Produto de ótima qualidade porém e entregue pelos Correios que nunca entregam em casa.,2017-08-16 00:00:00,2017-08-16 20:32:44
d82be38843ff2b1250eb752e97b6ff8c,3dc4ddaa0680433039c690192fcf4eff,1,,,2017-10-10 00:00:00,2017-10-13 14:51:38
e87e3affb1d33e9a07938f27751e68d8,1037296944bfbaf6fd76e82083f7d385,5,,Fiquei muito feliz com a compra. foi entregue antes do prazo previsto. E a mercadoria como visualizei no site. Parabéns pelo atendimento.,2017-06-08 00:00:00,2017-06-09 16:48:07
12c8f88b2e74128f1e01bae706bcf1a9,c41d2dd15394d41590232a9cc491319c,5,,"Tudo dentro do prazo, muito bem embalado e delicado... Ótimo.",2018-03-04 00:00:00,2018-03-06 18:50:12
3d515c50f8492e928c7b7d9bb6aece7b,40f48d5dd944f114806d064c0f06b9d6,5,,,2017-10-28 00:00:00,2017-10-29 03:28:03
2709fb19ef5bc1766989b6ce41498629,d931bcdb789d6460815d187628a45ea0,4,,,2018-01-10 00:00:00,2018-01-25 16:11:30
3fb33c49be4d375ddb15913bbb8c0f73,ac08c0b67890296c7c7c10f34b81eea4,3,,"Comprei 2 cartuchos com o mesmo vendendor e só recebi um. Sei que pode ser entregue separadamente. Mas não consigo rastrear o outro produto que não chegou, pois aparece que toda a compra foi entregue.",2018-02-20 00:00:00,2018-02-21 02:51:10
103b5c195c24ac2a2b5188ee0d4f0d32,08b47d41b0e91577b2d62e070628b2dc,3,,"Produto de boa qualidade e preço bom, mas prazo de entrega muito longo e frete considerado caro, o que pode inviabilizar a compra.",2017-03-22 00:00:00,2017-03-25 16:25:27
78fd21d8765ac9f7ed3124b3d1674f35,7344405ad701aae9932fbabba0faa522,5,,,2018-04-25 00:00:00,2018-04-26 07:22:11
d1a19076d394c180d7e42ec2ca456089,a5ea25556316a90d6f5b6adb92e1238c,5,,Ótimo ,2017-12-10 00:00:00,2017-12-10 12:02:09
04aa86e5ef8901467892e11be1999394,16fcb558c864b7eb62bfbf4a55be23d2,5,Muito boa!,"lannister ESTÁ DE ""PARABÉNS"" POR SEMPRE ENTREGAR AS MERCADORIAS ANTES DOS PRAZOS!",2018-07-11 00:00:00,2018-07-12 12:21:06
54415d54900580729f397d75fd35bc06,4881a6238632d9b0ffa3d48763aa2b7d,5,,"Excelente produto, entrega super rápida",2017-12-04 00:00:00,2017-12-05 10:12:58
3e7534f37eadedce975fd2e4287c4af4,d56d253bb8a09c81d1ab1cfb6a03813a,5,,,2017-06-06 00:00:00,2017-06-07 02:18:51
02572b489163a56a2e97f4cf8751a8b7,d3934d1785c21c97391c71a234a5a3ca,5,,"Entrega feita bem antes do prazo, muito bom! 
",2017-06-29 00:00:00,2017-06-30 15:23:06
92490fc7dfcfd1df3965634767cffc3f,22caa724849d26dec4cd73ffc70bc133,5,Otimo,O produto veio exatamente como no anúncio gostei muito obrigada,2018-06-29 00:00:00,2018-06-29 17:56:30
687e0550b35162a477fd1ca38a700535,13bd28c9fb3f72368af23530f1231cb2,5,,,2018-06-26 00:00:00,2018-06-27 01:36:58
4eaa82f080ee7beb88e21657704884da,ef4327728e4c06e8ca7c8da666e4438d,2,,"Eu comprei uma carteira, que chegou até antes do prazo. Porém, em menos de um mês de uso,o acabamento da carteira se soltou todo.",2017-12-07 00:00:00,2017-12-20 09:05:38
a2cca60002e4b9fe774f6926fa2ec62a,c996784e13c7d956e06ad7f8a992b564,5,,,2018-08-15 00:00:00,2018-08-18 13:33:28
663c59be924f7b9bc73017a2118d5b3a,c546b3619cf94e3bfdffe96c5431122a,1,,"Não recebi o produto completo, aguardo solução.",2018-03-06 00:00:00,2018-03-06 12:05:41
43b5b8ae82c5e97087715765fb304d23,7dad8386882370f876c81ad68341014c,5,Violeta Cup,Entregue no prazo. Produto excelente!,2018-05-16 00:00:00,2018-05-16 15:15:05
34247074ec127dbbf1200ff9ce522e6e,cace1a92b9984790083116a9f2e7ae5c,5,,,2017-11-21 00:00:00,2017-11-24 16:37:37
4dd3dcd503b89c27f80c46e9605b8094,13feb36353a2bb1afaeeed63e1ef8d18,4,,,2017-11-15 00:00:00,2017-11-20 09:33:05
e8bb97b6b648d64956948ece5f544489,de1fd807103f4bbdf1bd55bcceec0276,3,,Muito bom a compra,2017-06-22 00:00:00,2017-06-23 01:53:16
acaef381bd44e5e071255d697c743819,317e2909dc1f2ccf9d267681ec127887,4,,,2018-08-25 00:00:00,2018-08-27 20:44:43
bf995a1a18ee041af7d738304bfd9880,fd51ddbb6f83516cd9c97d7a5de5e796,5,SUPER RECOMENDO,,2018-05-19 00:00:00,2018-05-22 15:41:40
5074321016164859ebc47ad169e4f635,442da52f7e1c635406d2ed070bf1c358,3,,"Entrega super rápida. Quanto ao produto, não gostei tanto, imaginei que seria melhor e mais bonito, se tivesse visto em uma loja, pegado em mãos antes não teria pagado R$21,90 não, mas ok.",2017-06-30 00:00:00,2017-07-03 00:08:52
76cd5082774b4538cbc1f8a84b0b270d,9b745d27f038a7e9865cf448ab71e99f,3,,,2018-08-11 00:00:00,2018-08-11 10:54:01
de14944faf5ed4fc8bd10a5d70162c28,d7c877c5db825f754e75a32ac35e13b0,5,,,2018-03-16 00:00:00,2018-03-19 18:31:46
68dbb5a3c968e90bf260fc5e9a902472,a179aa7ce1d80b7d4a6b7e2470cb1f2d,5,,,2018-05-15 00:00:00,2018-06-14 17:49:32
f903c70084d167aa301344e6d2ea55bc,deaad56e4aacebfa4f49a54a97420651,5,,,2018-08-16 00:00:00,2018-08-20 13:44:14
d0a222871f5bc0369fae1154723d1cce,024d56279184e5cb942d9abf28fc14e6,1,,Produto entregue nao confere com o anunciado...me entregaram um produto. Totalmete diferente..der outra marca....,2017-05-24 00:00:00,2017-05-26 19:20:04
7e9cac4022d1bcc5e387864f6d7948b9,594c301ae4607a70c9b289be38f66a4d,5,,,2017-05-27 00:00:00,2017-05-28 10:07:43
7b1fcf52764da2c72309f4828e47600e,592b0d429e4f22e5e82fa1ae3ea6a768,5,,,2018-06-12 00:00:00,2018-06-21 14:09:58
5e3d47c3831035a159beb6207412933f,e8253edb8afd8c06fed540435eac942d,5,,Só nao entendi porque a caixa veio aberta. Mais fora isso tá perfeito veio tudo certinho.,2018-07-28 00:00:00,2018-07-30 16:20:50
e07d75fce53abfbf2a99e011601c36ef,b3919ae133e2225033bb2e4107735ce7,3,,,2017-11-30 00:00:00,2017-11-30 15:23:51
0337531844c392f80ff0e829cb06c3c8,bee237f3c574c7e3e0f415a1c7a44566,5,,,2018-07-06 00:00:00,2018-07-10 21:25:34
e0d2075281386d17f1695e6346015f28,4ab03c392cee35c50b2bb0c1190618de,5,,Muito bom,2017-10-20 00:00:00,2017-10-23 17:12:44
cb44c401bce9c88c8ebb6ad703344ae2,128e1f34f6aa9b2a2df9e39c8c6e6146,5,,,2018-01-25 00:00:00,2018-02-14 21:56:51
7e462309ae93cac673b8e8ee64be4003,be6b82c466147a814c936f0b4a4714ca,3,,,2017-05-10 00:00:00,2017-05-13 09:17:41
fa9c7d1c6c384bb1c42a9cbe49d96edf,3db31eaaf79e14aacfe056edba923cba,5,,,2017-08-18 00:00:00,2017-08-19 06:28:44
005013e9b3036ddf7233237afa469def,ef79852572532629bfd78b06d07055c5,5,,,2017-10-10 00:00:00,2017-10-10 22:47:37
b664e49a2b754eba9fd80e6583acd93b,107de3a1a918ea939b7c03c588ad1e49,5,,,2018-02-03 00:00:00,2018-02-08 00:31:01
7480e0094a62475fde12e87a190fe192,45ab65433b358cdb30d0f2af36c96e7c,5,,,2017-05-23 00:00:00,2017-05-26 14:36:01
bc0bc5f5eec2f39fc75051a5dde12e9f,782af21dd678b879fae4f0f0d80bfda9,4,,,2018-08-11 00:00:00,2018-08-13 23:30:56
912a7c11cc111eb067f9e4e3fcd6b1bf,7d892708f2153d1763c61337cf6ba495,4,,"Bom atendimento, mercadoria recebida dentro do prazo",2017-07-05 00:00:00,2017-07-07 16:37:33
281cf84a8f898f716bc995ff418735d5,132ca56f1aac17fe178eacedb5a81e6e,3,,,2018-03-29 00:00:00,2018-04-02 02:14:38
ae21707706b8fac3d9a24738394588bd,a0e645abd6eb15b02cdf8a5af28ba8f0,5,,,2017-03-21 00:00:00,2017-03-27 12:38:25
c08738e6a4f03cdbcad1c12bd1233339,c21fcb36121a9b1c65eed7b20f0862bd,1,peça errada,"o produto não veio como esperávamos, não deu certo pro carro.",2018-08-02 00:00:00,2018-08-07 13:40:24
