order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
e6a4162f7f405ec6791befb1652846ba,c0d9fb23c6f5fffba534ade8685da9d4,delivered,2018-04-09 11:51:46,2018-04-09 12:10:17,2018-04-09 21:56:40,2018-04-21 14:32:23,2018-04-30 00:00:00
68b52c864211bf27622d40f286985bc8,93388432cc47c78c4b4b420e43d4a5af,delivered,2018-05-08 11:51:48,2018-05-08 12:16:43,2018-05-09 11:18:00,2018-05-16 21:52:06,2018-06-07 00:00:00
876fd8c751a56ed982b5a72dca56937f,bb465058eeef2697a5f4a9534e3750e6,delivered,2018-03-13 22:28:21,2018-03-14 22:29:49,2018-03-16 20:54:32,2018-03-22 12:50:36,2018-04-18 00:00:00
8ae758e9dfba42257dd89e48380b3d1e,af3b67a686e5dd9109a40e92ab58b7ab,delivered,2018-04-18 16:29:31,2018-04-18 16:55:37,2018-04-20 22:26:19,2018-05-30 17:33:11,2018-05-16 00:00:00
de0bf4e0a4d6dd65281279bfbbb815c9,e498b60d4bee16a9faec4643a2f44e3b,delivered,2018-07-04 11:17:05,2018-07-05 16:40:46,2018-07-04 14:02:00,2018-07-05 17:31:56,2018-07-19 00:00:00
0e1bac945331ee7ac2676eaec01b8fc4,3ac6c4432699c5b4495a786857df6d14,delivered,2017-03-22 17:26:40,2017-03-22 17:26:40,2017-03-23 08:39:40,2017-04-18 11:46:30,2017-04-24 00:00:00
ba43195b0f997630dab0e5b6dae0a6ab,d4ebaccdb4593f7460e7936aca80db92,unavailable,2018-01-12 12:30:21,2018-01-13 02:05:31,,,2018-01-31 00:00:00
f7fad826bf8b035804bdbe1e8342fd21,1234c1f416fad22c1270638f069f1a46,delivered,2018-04-02 01:20:17,2018-04-02 01:35:15,2018-04-02 17:34:28,2018-04-03 19:58:38,2018-04-12 00:00:00
dd427935400952ce464e8c2f04b10f56,0662368ff680fcfd827c7dfa0b272bb7,delivered,2017-12-21 08:45:39,2017-12-21 08:59:41,2017-12-22 20:41:54,2018-01-11 12:49:19,2018-01-19 00:00:00
5640c538d7b7c20a69fcc754ad83219d,6f0b1c3fef4ae96af6943005354d76ae,delivered,2018-05-01 17:07:56,2018-05-01 17:34:36,2018-05-03 14:36:00,2018-05-10 00:42:47,2018-05-28 00:00:00
52faca764f10e3c9f0527267b3aa7c95,512f27d822abe6af95d86529e73724a6,delivered,2017-11-29 11:49:01,2017-12-01 11:31:33,2017-12-04 19:39:05,2017-12-12 11:21:52,2017-12-22 00:00:00
3bd9055cde8c3ff6e14396459c776cbf,cd8b1e5a7b8c53ab97a47bdb544e930c,delivered,2018-08-12 00:26:37,2018-08-12 00:35:14,2018-08-14 13:16:00,2018-08-18 19:31:29,2018-08-22 00:00:00
8718a4ef6a9e45012bb3e595f0b5286c,56cb51bbf3ef8092a28e4d90f3f00030,delivered,2018-07-19 11:16:41,2018-07-19 11:30:20,2018-07-20 12:42:00,2018-07-23 14:38:47,2018-07-27 00:00:00
6d2a7ba931fe7a8117fc382e5946832d,318e3f3fa99cf30a7885757084c4b47e,delivered,2018-06-30 00:01:53,2018-06-30 00:10:30,2018-07-03 06:04:00,2018-07-05 22:21:13,2018-07-24 00:00:00
6f28feea2823c775f5b8110ccf4fe754,338fad4bbe7bbf239e0077d785f8ca18,delivered,2018-03-24 10:58:59,2018-03-24 11:40:27,2018-03-27 23:16:59,2018-04-18 21:03:45,2018-04-23 00:00:00
f4ab3840a4f72a98a950099cfcb83502,37d690c79919bb1d5e34370df11fa2c7,delivered,2017-08-01 14:24:04,2017-08-02 02:50:59,2017-08-03 18:03:37,2017-08-21 20:16:43,2017-08-23 00:00:00
accd923380006cc7eb4df308538f9cfd,99bde4061027dd85685a201b61d63722,delivered,2018-08-10 11:07:21,2018-08-10 11:15:19,2018-08-10 14:10:00,2018-08-15 17:44:56,2018-08-28 00:00:00
b41cc5a0872a7fd886b2cb2e300dbe7a,0e7dc1a303c6c24a96103b216d443185,delivered,2018-07-16 10:53:45,2018-07-17 04:31:56,2018-07-23 14:28:00,2018-07-24 14:21:35,2018-07-26 00:00:00
649fa665ec97c1e0c786685fc3db9ba0,4a4f1dbbfa271ffdb1582b3c504b6385,delivered,2017-05-09 14:33:43,2017-05-11 04:22:40,2017-05-15 07:29:57,2017-05-22 08:46:38,2017-06-09 00:00:00
9a9cac4ec55eecd7cbb85d77af0f07cf,c0220048be27a3faa01fab2bc5d5354f,delivered,2018-08-12 21:51:20,2018-08-12 22:04:26,2018-08-14 14:09:00,2018-08-23 20:38:44,2018-09-17 00:00:00
67a0536ff5532b7d6ed0c62f8a3a5ccd,c7ddfdbcbdfbbbd617f4001c7fc222ec,delivered,2018-07-11 15:50:00,2018-07-11 16:06:23,2018-07-13 16:41:00,2018-07-20 22:42:47,2018-08-01 00:00:00
351a62fa8409254743dcf169fd1d9abd,7c3cb653ac4e0de00faf0806333ef64f,delivered,2018-06-19 21:34:01,2018-06-19 22:00:25,2018-06-20 12:11:00,2018-06-27 14:39:32,2018-07-23 00:00:00
5f673b3f9980fdd744937e959c80dcbd,a79a5a422868c5d292c0e0a4af915e7b,delivered,2018-03-21 13:09:40,2018-03-21 13:27:57,2018-03-22 19:43:41,2018-04-05 16:08:53,2018-04-17 00:00:00
9670e04f62098cb2eb977a5d5df33229,7f041fb8c11ee3f2d1c83b19df33fa35,shipped,2018-01-11 13:32:58,2018-01-11 13:47:30,2018-01-15 18:34:44,,2018-02-23 00:00:00
11aab800a7e398a77f8f1a28a74092ea,c5af0a7b53ebe8aebb64d09a25639352,delivered,2018-07-04 18:04:23,2018-07-06 02:35:15,2018-07-11 08:59:00,2018-07-24 20:12:54,2018-08-02 00:00:00
19ba784efbf17691a04ac155893e93b8,f53789fc4a603015c6e5a040fffb6cac,delivered,2018-08-07 13:03:24,2018-08-07 13:15:18,2018-08-08 14:43:00,2018-08-14 02:08:42,2018-08-13 00:00:00
59bdbeeec9cd5173e5b9e86dcb9bce0c,59dbe9e4aea059ebf67868310b2ede71,delivered,2018-04-30 10:40:08,2018-04-30 10:55:08,2018-04-30 14:43:00,2018-05-07 19:38:43,2018-05-23 00:00:00
a54148130ca55b63a313eced8c392850,e98b07a762a24e72b12e0bf2617eaf4a,delivered,2018-01-07 19:50:35,2018-01-07 19:57:21,2018-01-08 19:37:18,2018-01-26 19:53:18,2018-02-09 00:00:00
762a7b629bb1c6b72ee7f71f72ce3fbd,a8dc0fdd2cb87f86c0373cfd62c621bb,delivered,2017-08-03 15:35:04,2017-08-03 16:35:15,2017-08-08 18:32:20,2017-08-09 16:41:42,2017-08-16 00:00:00
e4ce7e9f0b81f2de2415e30494021d2c,5ab3c37d3cf12220b77de5f0d6ea1a66,delivered,2018-05-26 00:34:31,2018-05-27 00:30:37,2018-05-29 13:41:00,2018-06-04 19:51:21,2018-06-20 00:00:00
7286bf3202c0810432f147c3ba4a5475,af20635d133ba319a23244c17b35b008,delivered,2017-08-15 08:28:02,2017-08-15 08:43:56,2017-08-15 19:27:22,2017-08-24 21:43:45,2017-09-06 00:00:00
52c61c311129f8dc9cc4f8f1c84b0b2d,989d0306f46bfd75ab52c21c9d307679,delivered,2017-10-03 15:22:13,2017-10-05 09:14:09,2017-10-05 19:46:19,2017-10-13 17:41:58,2017-10-25 00:00:00
11837ac14fcdfb163c0b78d91be89498,96fc2a988f8ec40a078ab92f1623bdd4,delivered,2016-10-06 13:39:20,2016-10-06 14:22:12,2016-11-01 14:32:03,2016-11-16 10:54:00,2016-12-02 00:00:00
2e36e67d9f5da20bc4617f15a48b91d3,222e5a3d31e13ba6df622fc2a65e88a6,delivered,2018-03-13 20:05:18,2018-03-13 20:15:38,2018-03-14 18:31:23,2018-03-17 11:06:22,2018-03-23 00:00:00
cb303a906d3da8596487dc9de116fae8,327927b2dace55da79e24be043558518,delivered,2017-12-08 23:55:40,2017-12-09 00:11:43,2017-12-12 20:13:27,2017-12-27 03:48:46,2018-01-16 00:00:00
7683e28d403c6a04e30902e9e415eec8,856d198a0f044d71737a4f922b50b0f8,delivered,2018-05-04 15:38:57,2018-05-04 15:55:22,2018-05-08 15:46:00,2018-05-14 15:54:50,2018-06-04 00:00:00
6fdb9a84ef8876ba281624f310baf6b2,fc5d1dd3f6285cfce7fa3b0ec2e3723c,delivered,2018-07-09 22:01:08,2018-07-09 22:15:11,2018-07-11 13:55:00,2018-07-16 12:28:35,2018-07-31 00:00:00
82640416f7ea6860f387729e31d00196,8bb174fef8bdc73b08cf5b95d62736f8,delivered,2018-06-09 22:34:10,2018-06-09 22:59:15,2018-06-11 13:32:00,2018-06-15 12:22:02,2018-07-04 00:00:00
ac96b69cd0b0e6bd885693f7d6038d6a,a6f1d9dcacb3094e9a84a0c40a26ce0c,delivered,2018-05-13 09:28:31,2018-05-13 09:53:02,2018-05-14 10:35:00,2018-05-17 11:52:06,2018-05-30 00:00:00
4a5cf649e3eb500fc079aace5f03583e,128433c9283a98b6eddefd309edc7e00,unavailable,2018-03-05 14:37:40,2018-03-05 14:55:39,,,2018-03-28 00:00:00
62073ec6b54b8e6322037fc0f3591ad3,368f207cdc8f5c93a2b2a5d4cce96ba8,delivered,2018-04-02 12:22:06,2018-04-03 20:29:09,2018-04-17 22:46:22,2018-04-24 20:36:50,2018-05-10 00:00:00
c5437b7b7a52d4dd0ed6fc0a1f18f7b7,f03e031295605d558ec6e88c413fe4b2,delivered,2018-06-26 12:37:12,2018-06-26 12:56:48,2018-06-29 14:16:00,2018-07-03 20:24:29,2018-07-11 00:00:00
c367cabdade3f33ea6c9ffcb5878a356,7bd0b0240bb390c4fac14bf2802cbd69,delivered,2018-06-16 11:44:33,2018-06-16 12:00:24,2018-06-18 14:05:00,2018-06-28 19:36:52,2018-07-23 00:00:00
d436f5387d49c35277311bac09fd7d03,10de1d2f812b134f7659b081e1f72c52,delivered,2018-03-05 20:21:33,2018-03-07 02:15:36,2018-03-07 18:11:59,2018-03-09 03:28:21,2018-03-15 00:00:00
06a84b737d3839803dfc2e1a7e740d2c,610723ccf893b7420a52056e8d460113,delivered,2018-01-31 14:41:00,2018-02-02 02:55:41,2018-02-08 17:09:43,2018-02-19 17:03:57,2018-03-08 00:00:00
484f11db440188250fec53abd4283294,cac2887e5ce19f87ea3b5bfcc51dc9aa,delivered,2018-07-01 13:12:55,2018-07-01 13:30:30,2018-07-02 14:40:00,2018-07-05 18:24:56,2018-07-27 00:00:00
1b4130478aee169922ebb0b0a9ef919c,c2141e86f308c7b00d8ec297ada8f7c6,delivered,2018-01-12 23:08:41,2018-01-13 23:09:10,2018-01-17 22:17:09,2018-02-06 22:18:27,2018-02-19 00:00:00
fa8d60735eb7db0f4659893592e3fec0,f5ced6e0d7c20ef958cf5f9269f4287d,delivered,2018-03-24 14:57:23,2018-03-24 15:08:02,2018-03-26 23:46:59,2018-05-18 01:19:41,2018-04-20 00:00:00
031d26635bd08bb7f773e40be986cce0,7d445a9038b10dcb95db699dd5d9084f,delivered,2017-10-21 15:41:11,2017-10-21 15:49:25,2017-10-25 17:08:54,2017-11-10 18:57:26,2017-11-21 00:00:00
034e643b615bc5da33b1ede13e2ae803,455d3b0a4ba690caca990d8a6ae98f29,delivered,2017-11-05 13:45:28,2017-11-05 13:55:26,2017-11-07 00:48:42,2017-11-16 20:43:46,2017-11-27 00:00:00
dd38b886d39ef65944147719095164eb,0431efe603d40ebbd845a573ba0e25bb,delivered,2018-06-27 10:27:19,2018-06-27 11:06:46,2018-06-28 13:32:00,2018-06-30 00:11:29,2018-07-12 00:00:00
c5b1ef77615cee7daa652c2184250171,a67fb0e2ca6fa0b8da696c27c9ae3392,delivered,2017-11-25 21:49:30,2017-11-25 22:34:29,2017-11-27 16:42:09,2017-12-06 00:12:47,2017-12-18 00:00:00
1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,canceled,2017-07-29 12:56:17,2017-07-29 13:05:18,,,2017-08-18 00:00:00
34d82f4151e44252dd9f198df3dc066d,9525b9a89283be187562d4cf366bc07b,delivered,2017-11-16 16:19:15,2017-11-17 04:06:25,2017-11-17 15:24:48,2017-11-22 22:36:51,2017-12-06 00:00:00
cba1b88e10f4504583b2b9750ac67e03,ad35def6d6e9fb6f4c678377fbf8843c,delivered,2018-01-15 12:20:42,2018-01-15 12:28:19,2018-01-19 20:14:50,2018-01-20 16:23:10,2018-01-30 00:00:00
7af99279a8af75b4b281a28927b84b81,fa4616bdd46797a26d41f1189ffde2d1,delivered,2017-02-24 19:20:34,2017-02-24 19:30:13,2017-03-02 16:14:48,2017-03-07 19:11:54,2017-03-24 00:00:00
1031ac71b203bb98af456f6abf3c8862,9385cf864be9db1cdf47e4f45d3bbc6b,delivered,2018-02-13 15:32:19,2018-02-13 15:47:52,2018-02-14 15:34:00,2018-02-26 18:52:38,2018-03-09 00:00:00
7a44fb632a6b31230876daf264061442,6984d553bdba003e79e931721532a9af,delivered,2017-03-09 22:42:12,2017-03-09 22:42:12,2017-03-14 09:27:50,2017-03-16 10:05:47,2017-03-30 00:00:00
d7254b8b021b5a531c35571bdc25abeb,331fb1ecfc14f5f59502d287e4e25c0c,invoiced,2018-05-14 15:12:30,2018-05-14 15:33:40,,,2018-06-06 00:00:00
fe95adc34996ff34a9e162373c058584,a67df0616e414ef54fbae12a7f2a1c86,delivered,2018-05-02 22:26:16,2018-05-02 23:30:27,2018-05-09 15:06:00,2018-05-21 22:41:56,2018-05-21 00:00:00
85eeda44e93bdd0ac057cdf18179d693,91c2c887a9279ad257b85a27813d16ce,delivered,2018-08-19 18:45:41,2018-08-20 12:50:55,2018-08-22 14:50:00,2018-08-24 19:03:29,2018-08-29 00:00:00
fae3b1a8d40ef353a1dbc1846bd5cbc2,ea330ac50b0b7ea91f599e2626d90300,delivered,2017-03-28 18:17:18,2017-03-28 18:30:13,2017-03-30 09:58:09,2017-04-04 16:24:37,2017-04-19 00:00:00
456e7a4c88845260b92d8da7b5551acc,13a2e2b56fa1827d508a4da26fff4374,shipped,2017-03-23 00:21:41,2017-03-25 02:11:05,2017-03-27 13:54:32,,2017-04-25 00:00:00
73e025915b8bd2c8856d0d3f85545506,dbf46bb30293d0d8ccd11d23c68ae6cd,delivered,2017-05-10 21:23:19,2017-05-11 21:30:15,2017-05-12 10:33:27,2017-05-30 13:10:48,2017-05-30 00:00:00
a5875ee134166b373cc08cbea838760c,c55a6a8fb09446878f0ec7d78a1471b8,delivered,2018-08-24 14:30:31,2018-08-24 14:44:59,2018-08-27 13:20:00,2018-08-30 14:46:57,2018-08-30 00:00:00
a5dcc015b748b353c2ddfb0939d36c58,289fd418dcc325a3820763155a982c51,delivered,2017-11-05 22:08:34,2017-11-07 05:32:00,2017-11-07 21:56:49,2017-11-14 01:38:34,2017-11-27 00:00:00
a31641e9fb81890172b8a92348a5da1f,be36cb7552303ca526f4b7177d6b5b14,delivered,2018-02-06 22:31:03,2018-02-06 22:49:49,2018-02-07 22:38:48,2018-03-09 23:11:56,2018-03-13 00:00:00
9c64098aed08a0e6989201c41dd75136,023cd48849ba0870ecf5157ad5039ef2,delivered,2018-04-08 10:04:34,2018-04-08 10:15:20,2018-04-10 18:45:43,2018-04-17 17:28:45,2018-04-24 00:00:00
04eb8bac62618bbc56c582cd49493669,b9d3b0749093e5cbd5c5017ec08f0ade,delivered,2017-05-16 09:12:37,2017-05-16 09:25:16,2017-05-17 15:10:53,2017-05-23 08:32:51,2017-06-14 00:00:00
edf5259d2b67344bab205bdd705eb9f8,d0de9a1f4f99b1ef24d62e647e0e2320,delivered,2018-08-19 17:22:42,2018-08-20 12:30:29,2018-08-21 11:48:00,2018-08-27 16:25:24,2018-09-04 00:00:00
f6605c7ac6582925cf6ccd0456d96600,6ca2c0135ddb8728d2864aecd22b4d79,delivered,2017-03-25 01:33:49,2017-03-25 01:45:12,2017-03-29 06:43:03,2017-04-03 16:20:20,2017-04-13 00:00:00
2c082256a8471418c6cccd10c289051b,3b09d6915b73c37f8bb280cdeec605ec,delivered,2017-07-07 15:51:50,2017-07-07 16:05:24,2017-07-11 09:18:30,2017-08-04 16:17:44,2017-08-10 00:00:00
996cd9e097ee0f1de35f36b640ef2364,43120eb3c2526e5eba344d7b8514c7a0,delivered,2017-05-01 14:00:06,2017-05-01 14:10:16,2017-05-02 12:03:37,2017-05-09 12:23:51,2017-06-12 00:00:00
4035ceaa65684a20c0e957436e500818,68a12fef36d6d11ab0023596f4e83ed5,delivered,2018-03-03 06:34:00,2018-03-03 06:48:08,2018-03-08 21:52:25,2018-03-20 13:18:38,2018-03-21 00:00:00
f0933beb55e4be862e281748abe0af7e,03c25401073fe088ba2c01a4db9e9857,delivered,2018-01-09 20:42:51,2018-01-10 10:32:18,2018-01-19 22:11:13,2018-02-02 13:37:22,2018-02-02 00:00:00
b5b9c285b121f832e405d1de17e9db46,8b8d0640fdd20059025e46eb3f6968a8,delivered,2018-08-09 12:38:42,2018-08-09 15:05:13,2018-08-10 12:43:00,2018-08-17 19:26:25,2018-09-05 00:00:00
b719566c82ba52d70bc1312f2cd80fdc,d8463c9f93a5e29bc0b0acf26ef1c16b,delivered,2017-06-05 19:51:07,2017-06-05 20:02:01,2017-06-07 13:41:40,2017-06-13 11:18:18,2017-06-30 00:00:00
4f8a2144278d625038f8d55d5a334d93,24e1a42b856457e1d82e583454007f41,delivered,2018-03-02 12:26:22,2018-03-03 02:35:37,2018-03-06 20:24:30,2018-03-15 23:58:43,2018-03-26 00:00:00
6179ca3aca88a0e2e379fbf3742a04ac,c220924fc6a7d4b71451a0c45598311b,delivered,2017-03-23 12:21:53,2017-03-23 13:05:48,2017-04-03 15:03:52,2017-04-11 16:40:12,2017-05-02 00:00:00
e95ed5089744d5ca7ce51a9f222ff49a,d097afda041bfccfec121cf5b4b5b11e,delivered,2017-12-04 14:28:33,2017-12-04 16:48:50,2017-12-07 13:33:09,2017-12-13 22:22:30,2018-01-02 00:00:00
d3920d21fca6f163bb21d3fbf37270a7,c59a26fd6c8ed95ed5fae98fc9560f96,delivered,2018-08-07 18:37:44,2018-08-07 18:55:17,2018-08-09 14:33:00,2018-08-11 02:31:46,2018-08-10 00:00:00
a671fda2c37400a1c328ff9c7c492fe2,8ce26661b5d4ebfd9eef23bff861003b,delivered,2018-02-17 01:20:12,2018-02-17 02:07:38,2018-02-19 21:42:35,2018-03-06 20:38:29,2018-03-21 00:00:00
4ee6ddd150b08bee8f6cc827e8f211de,1bec19baa3b9b15b6dfea90d4f534d7d,delivered,2018-06-18 12:40:12,2018-06-18 12:57:58,2018-06-19 15:25:00,2018-06-28 15:06:27,2018-07-17 00:00:00
3dcf2c01583e72e6d43ea642b44274b5,4aea01a91f0ccd5817dcb03ae16a5f90,delivered,2017-03-23 22:23:43,2017-03-25 02:10:35,2017-03-29 08:39:49,2017-04-04 13:17:23,2017-04-20 00:00:00
1011743f27a84fef8503f748cb1d951e,e2f0a1baa756cddbbfdd66856ecd91de,delivered,2018-07-23 12:04:15,2018-07-23 13:44:13,2018-07-25 11:59:00,2018-07-26 17:22:46,2018-08-01 00:00:00
13fe5b8b3ad46c558f0c53939589776b,a685e039c2149f0278def380b654b0b8,delivered,2018-07-14 17:43:48,2018-07-14 18:04:21,2018-07-24 14:13:00,2018-08-01 18:52:14,2018-09-12 00:00:00
367733070da9a9f5f70e9a9cceb99ea3,a5d3e93a8713730e3228a6cb80a983ef,delivered,2017-05-17 02:00:05,2017-05-17 02:15:16,2017-05-18 13:39:14,2017-05-19 08:47:43,2017-05-30 00:00:00
be1b9fcc29d5416fe7ffc86782720aaf,926850cd530936100af53811884a6c4c,delivered,2018-04-24 17:11:49,2018-04-24 19:10:31,2018-04-25 14:31:00,2018-04-30 23:46:46,2018-05-16 00:00:00
02c51fbf49fd8169c04fbc30e9632ebf,8e49f5f31f9feb36a1a6c2aa70af719d,delivered,2018-03-20 21:43:44,2018-03-20 22:08:51,2018-03-22 22:12:16,2018-03-26 17:13:54,2018-04-02 00:00:00
9ad6e11f3fe1f15641598b35cdef8849,1efefe2921f93169b360de8c6830c48f,delivered,2018-02-20 17:20:53,2018-02-20 17:35:24,2018-02-24 00:08:53,2018-03-05 23:13:34,2018-03-13 00:00:00
ea9f37dbd83c492fc3b37d6b9e6441ad,6c5a6b3047a0bd11c828dc61dd4b4ec1,delivered,2017-06-11 20:23:20,2017-06-11 20:35:29,2017-06-14 06:39:53,2017-06-19 13:46:02,2017-07-06 00:00:00
ea6cf34e28edb0228155d6cdbbe46bdc,f248d3e53fd30ccbaf458d4c96ab8b94,delivered,2018-08-07 08:23:33,2018-08-08 03:10:26,2018-08-09 14:57:00,2018-08-10 19:12:15,2018-08-13 00:00:00
0e135d08663e167e3c28ef4b5c61424c,6f641c501d95682b72a561a3b199f7a0,delivered,2017-08-01 12:02:03,2017-08-01 12:15:16,2017-08-01 18:04:19,2017-08-07 17:25:03,2017-08-23 00:00:00
b2f9c5f1cd2900a3d140068d35509ff5,c67de3b27c091f07a35cd57362cf225e,delivered,2017-09-27 14:59:05,2017-09-27 15:07:24,2017-09-28 18:02:59,2017-09-29 18:23:41,2017-10-17 00:00:00
8a796adc727ce2def3b4d4f222e30ce6,b1f4f4e81ad76c9d2da73a73a8cef3f6,delivered,2017-08-09 16:06:07,2017-08-09 16:23:40,2017-08-10 21:42:04,2017-08-11 15:22:06,2017-08-29 00:00:00
a3bbe9aebc3d205399f59fadf59e9d42,605355966ecff2dee386b804d4929d30,delivered,2018-07-13 13:19:04,2018-07-13 13:30:25,2018-07-17 13:58:00,2018-07-20 19:03:51,2018-07-31 00:00:00
4599031af27f0cc484a02ada76c68ca2,991a3891199a240b585e2d194403b768,delivered,2018-08-23 20:49:24,2018-08-23 21:04:35,2018-08-24 12:44:00,2018-08-29 17:04:08,2018-09-12 00:00:00
4c0bf10a3238584fbdeacac0151ff12b,d41be06a8b7dcab5822f41510c64ed8e,delivered,2018-06-07 11:15:40,2018-06-07 11:37:18,2018-06-08 14:21:00,2018-06-18 18:11:25,2018-07-18 00:00:00
fd79fe34d2fd6389d56e726bfc0bff4f,6686fe53ca93846b096f9c1885fce063,delivered,2018-05-05 17:40:39,2018-05-08 04:35:34,2018-05-08 14:53:00,2018-05-09 19:48:40,2018-05-18 00:00:00
3b9e35c74ea3d790373a88640019ed9b,91374c86e48cc333e688a7e10a6399d0,delivered,2017-10-29 14:53:22,2017-10-29 15:10:39,2017-10-31 18:25:51,2017-11-09 22:22:10,2017-11-27 00:00:00
ec002084195fcce7185eab399b71ee73,5b7debb4d76067f7a0ad368028a89898,delivered,2017-05-05 15:22:34,2017-05-05 15:30:18,2017-05-12 12:47:55,2017-05-17 15:04:06,2017-06-05 00:00:00
917399e96f92268dfa2c0351b1b75fba,c701fbfa77791abd05eef9eacf7ea7a8,delivered,2018-05-02 22:33:45,2018-05-03 00:30:43,2018-05-03 15:18:00,2018-05-08 00:56:42,2018-05-15 00:00:00
6cb37002aac9e0a0d9391f62e860dd7e,f09077c150a6709d8fece7e4907b1653,delivered,2018-01-08 11:44:08,2018-01-08 11:53:28,2018-01-10 17:59:30,2018-01-25 00:15:00,2018-02-16 00:00:00
b0824d7e22fb8f487be1f22753268ce2,e35f79caa4703bd0fcdf2ac0a9b0a23e,delivered,2018-01-20 23:58:24,2018-01-21 05:09:51,2018-01-23 11:02:37,2018-02-22 21:13:44,2018-02-22 00:00:00
5c023462e58e2ae6d5d23ee03de1563c,0c2f6a31ec4940b249ed3e65304a8a6e,delivered,2017-05-25 08:08:14,2017-05-26 02:30:22,2017-06-02 10:41:08,2017-06-09 18:12:37,2017-06-19 00:00:00
a740e70f022f7a928c360e7d42b0df26,3535441700d41ed668237e1e79d97fdf,delivered,2018-06-10 21:57:10,2018-06-10 22:17:28,2018-06-11 14:42:00,2018-06-18 18:24:06,2018-07-12 00:00:00
948d4a2cd33aa0d29d03495de3b86f9f,e14c2ef3e65d7a7e969506ddaeaef140,delivered,2018-07-04 20:23:36,2018-07-05 16:23:34,2018-07-05 14:11:00,2018-07-11 00:21:06,2018-07-24 00:00:00
dbf27f75863393abd4a81231e007ac43,97d2ba8d0d87bfb2e82f3bc2cdd11c32,delivered,2018-06-09 15:21:59,2018-06-12 05:16:09,2018-06-13 12:43:00,2018-06-19 13:14:27,2018-07-03 00:00:00
249a42ab6064b9a21179bf1ba421b69c,b8eba1e020001de17365343570154fbd,delivered,2018-04-11 16:09:44,2018-04-11 16:32:06,2018-04-12 20:36:25,2018-04-13 21:05:52,2018-04-23 00:00:00
ba01067136771e2103d611dc1d74d709,64c26ea8310a299e2d0785aa77ee1ca0,delivered,2018-05-27 17:42:25,2018-05-27 17:55:19,2018-05-29 14:04:00,2018-06-04 17:06:09,2018-06-29 00:00:00
4bcfd4cbbe95542bb16ad7ba325e2dfa,5d40fb4aaacc3e6990a3a180b6c7402f,delivered,2018-07-27 19:38:06,2018-07-27 19:50:15,2018-07-31 14:08:00,2018-08-04 13:12:37,2018-08-28 00:00:00
3d4359c9a8031f632995e7923608dd4d,a7b54e5d33e657bd68a2d411fbace435,delivered,2018-07-27 15:25:51,2018-07-27 15:35:19,2018-07-30 14:22:00,2018-07-31 19:18:49,2018-08-06 00:00:00
9a8743fed3cc7a477eb92cb0ca0e7d26,36913fd0a906fcb755745fc9641329bc,delivered,2017-07-25 00:16:14,2017-07-26 02:23:30,2017-07-27 17:32:33,2017-08-01 16:54:54,2017-08-16 00:00:00
76b6e31614254c057b381da95bf6a52b,30e355f2bc0cd7db3bc33d910327e71e,delivered,2018-05-21 16:49:16,2018-05-22 08:16:35,2018-05-25 12:40:00,2018-06-04 20:38:40,2018-06-07 00:00:00
100cd7893daf3992dc9d95b595c713c5,d6ede6797029d41ae9844c7f86e65b3e,delivered,2017-12-23 22:03:24,2017-12-23 22:14:20,2017-12-26 23:33:14,2018-01-09 16:34:45,2018-01-29 00:00:00
5a00ef28abf9645038a7d37c1639d2c2,60134a69479bd4d54c03fd5076bbe984,delivered,2018-06-11 13:00:02,2018-06-11 13:33:26,2018-06-15 16:40:00,2018-06-25 15:26:32,2018-07-13 00:00:00
686bfd58da52593419e1201d773af6d2,635df0ecf19982b9fdf79b7f6558f841,delivered,2017-11-16 17:36:57,2017-11-16 18:20:25,2017-11-30 18:34:26,2017-12-08 16:17:36,2017-12-18 00:00:00
18d4a0c2996047bfa18e3f637f4ad763,3d1926af745beb43e9b18338507cea0d,delivered,2018-01-23 19:04:20,2018-01-24 10:31:39,2018-01-24 22:19:07,2018-02-08 02:51:33,2018-03-15 00:00:00
97a23886ea66e6988046edef6bbedf19,5165d466a49c784db618c53d61743091,delivered,2017-10-09 14:55:15,2017-10-09 15:14:10,2017-10-13 13:50:37,2017-10-18 23:13:32,2017-10-30 00:00:00
ec1fc57b72a7bbe5b32f9c606510db76,559f9d302aa523b2dd718e956f248db5,delivered,2018-05-27 17:59:00,2018-05-27 18:14:14,2018-06-06 16:10:00,2018-06-12 20:48:48,2018-07-03 00:00:00
9e631c9b66b8485a8b8a42fce40ed307,dd9061c2a5a1c0283e6a28971e82590b,delivered,2017-02-01 15:42:59,2017-02-02 02:45:16,2017-02-24 06:54:51,2017-03-02 16:22:29,2017-03-06 00:00:00
0559598ddb2398bb4c202d6efd54f04e,496336231bd05e1117aacb8263e47608,delivered,2018-07-13 21:43:39,2018-07-17 04:32:18,2018-07-23 17:10:00,2018-07-24 22:14:38,2018-07-26 00:00:00
9ab483dc777aa2cf47ea47d10a72c538,3d378a55242890398f31018168e1c018,delivered,2017-11-24 21:31:59,2017-11-25 00:19:26,2017-11-29 20:47:55,2017-12-16 16:29:14,2017-12-14 00:00:00
